state (from\to) (Emission order)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
51	0.0	2.3045319060560743E-4	0.003545040644773876	0.0016842860198996107	0.0030232974754322334	0.0010250193261781336	0.0033827183054021964	5.354527518491446E-4	0.0013704143765849632	0.0048289156547794004	9.498393018571E-5	2.3072625970777063E-5	4.045066980246681E-5	0.0	0.0	3.4294049361309976E-5	1.0030748241190628E-4	9.197790830106194E-4	0.0018556482129603196	2.6619944356854697E-4	0.0012552496180719336	1.9143011687977215E-5	2.0883585053639402E-4	0.0017681782542230443	0.009096040374081172	0.003059718295733244	0.004244178777332591	6.516386033227597E-5	7.993499929920726E-5	4.876076599108991E-4	0.0012130337983248054	2.0858806807490763E-5	7.053570842479485E-5	0.0	0.0	2.6341403842691558E-5	1.6289133150733514E-4	3.4018605053177643E-5	0.0	1.2928236392016417E-4	0.00105772137936323	0.002400006341195795	0.001504025688193081	1.7922236394928628E-4	5.451573601174357E-5	1.9366866206396745E-5	0.0	5.824951082048738E-5	6.435922851614153E-5	7.441120770708145E-4	0.31325336671710385	0.5843702425455416	0.0032234144146789686	0.001586174602254885	0.001312057198850693	5.344542167823896E-4	0.0015491340644270277	3.1327452560326035E-4	7.755997206252232E-5	4.1525066733965097E-4	1.660985327518942E-4	2.0475331931282142E-4	2.8150398817512924E-4	0.0015428379343902254	1.1941504741513896E-4	9.896233687512006E-5	1.6680901641630944E-4	1.0414069859506442E-4	9.767917935434592E-5	6.136823776834279E-5	2.468954209110392E-4	1.38901276368481E-4	3.07174822580927E-4	5.007517627595714E-5	0.001881110324148168	5.314431729370315E-4	0.0026263514415656637	0.0055163762179126635	3.54508556821311E-4	1.1648036440967795E-4	5.649643128979284E-6	2.5757526161142163E-5	1.5191330563562263E-4	2.87239962283581E-4	0.0013483559362460697	4.4842390789957717E-4	2.776834075587699E-4	4.682611680506698E-4	1.137368938919972E-4	0.0037636334064067947	0.020076835105522137	1.6609466366910503E-5	0.0	0.0	0.0	0.0	7.032434485224888E-5	3.7318078676539314E-5	4.393662417022002E-5	6.335820803255891E-4
52	0.0	1.263880293957475E-4	0.0036766527865521796	0.0017126097256377696	0.003181243936014703	9.837464170939097E-4	0.003497388594753471	5.93017716330954E-4	0.0015734685633250506	0.004014271605280756	3.213988262315951E-5	6.607903412986732E-6	2.5700592302193475E-5	0.0	0.0	7.1153890494373765E-6	3.3962970162234075E-5	6.129360977714867E-4	0.001009690936253085	1.323635533795765E-4	6.760602804423804E-4	8.366400922112975E-6	1.333576409108487E-4	0.0015971582471395942	0.002780120773032362	0.0015803899051949066	0.0017296404321497938	7.657705923926472E-5	1.6007173807291926E-4	3.5324870466921135E-4	0.00118779228499107	5.5123630716035335E-5	3.911164163361696E-5	0.0	0.0	5.338438268491982E-6	0.0	0.0	0.0	0.0	4.6241692688895E-4	0.0013168072231204589	0.0	1.0910077835668434E-4	3.915890633950067E-5	0.0	0.0	1.8907093211706535E-5	5.2415668364484355E-5	5.996940258964029E-4	0.2489202540402976	0.6767311805912966	0.0034150994065233133	0.001809383824875146	0.0013913261565456042	5.71005174902022E-4	0.0017290831366710518	3.542372569253339E-4	7.807191992822381E-5	4.644978675010319E-4	1.7265203311772685E-4	2.328690560848013E-4	1.5545945305487266E-4	0.0011612878903842045	1.358868838638502E-4	8.44342348206662E-5	2.299517316595097E-4	7.767888557607337E-5	1.1416180944565144E-4	4.1221207742695846E-5	2.2399268620201972E-4	1.5568349880476674E-4	3.118490935702555E-4	7.105931736617028E-5	0.0016938953202183078	4.989152496852109E-4	0.0010285361581072613	0.0023455381394388948	3.204979318232778E-4	5.869923907263414E-5	1.1352877773914276E-5	1.0636882980811683E-5	6.978490188225414E-5	9.356567139713764E-5	7.666430678080399E-4	3.78447191160555E-4	2.247941701355552E-4	2.7457824924057115E-4	6.446201753035294E-5	0.0	0.01858653501864656	0.0	0.0	0.0	0.0	0.0	8.715807018425821E-5	2.783472506346048E-5	4.4869798855869076E-5	5.807656629364086E-4
53	0.0	3.294160506122409E-4	0.0018010660615331246	0.0015530076967600458	0.0014752762459581995	3.086014525443836E-4	0.0020395976316967	9.219642164838477E-5	0.002125352188354291	0.0	2.136370511351588E-6	0.0	0.0	0.0	0.0	0.0	0.0	8.73065087735774E-6	1.3842580293377404E-5	1.327173626880089E-6	5.325766844082242E-6	0.0	0.0	5.862101620235582E-5	3.284680013262001E-4	4.858316098262666E-5	0.0	4.8196406777836786E-4	0.0016396760951078789	0.0022742972020569855	0.00178252836141992	1.297964601428473E-4	6.60715933642493E-5	6.413284153381467E-6	0.0	0.0	0.0	0.0	0.0	0.0	2.0603125783263433E-5	6.813216924895328E-5	0.0	0.0	0.0	0.0	0.0	7.655007699361571E-5	0.0	0.014131399341455405	0.0017163193337478282	0.0037839373793458688	0.922332401175183	0.0010209996454784932	0.0011162625431180191	8.961213218391178E-4	0.002176459836790908	5.299963670089169E-4	8.662802165011692E-5	0.0010388660730206271	1.2049095450371936E-4	1.7136629037060603E-4	9.971660624356311E-5	0.0015781451122164898	1.5542570351866015E-4	6.47471716862153E-5	1.7773416367797087E-4	1.0896666417009357E-4	1.7175719483908137E-4	3.0367023417907698E-5	5.837191035916482E-4	2.3680295438195366E-4	4.978318325859526E-4	9.209249623645388E-5	0.019386846226143215	0.0010730063242029534	3.9905682019650155E-4	4.714941375443914E-5	7.66837279936509E-6	0.0	0.0	0.0	0.0	0.0	1.5160508650492618E-5	0.0	0.0	0.0	0.0	0.0	0.009153158878932059	0.0	0.0	0.0	0.0	0.0	8.500748044403264E-5	1.7798170019253848E-5	3.3569013094752486E-5	1.2544357586332898E-4
54	0.0	4.906928081964354E-4	0.002101804018595004	2.2382742949428674E-4	7.923173053998253E-4	4.7238903532700833E-4	0.0019938113552292057	4.900449675616075E-4	3.2132152812761495E-4	7.677835632909357E-5	7.67393846424685E-5	0.0	2.2699873011597615E-5	0.0	0.0	1.3620273428989425E-5	6.612998277978663E-6	1.1644887975792128E-4	1.1664696683284528E-4	5.63587031337937E-5	1.2910390774153685E-4	1.21957057348395E-5	1.766068736173868E-5	1.111439797598915E-4	6.300789570150153E-4	1.843695613193783E-4	3.3489334924466385E-4	2.808799510529755E-4	2.961517265815953E-4	0.0016459422392025474	0.002226075400978942	2.0427810057416346E-4	1.4244169563035796E-4	3.925776001997127E-5	2.9558265283827953E-5	1.3006337086281035E-5	1.472960049564275E-5	4.156743018597409E-5	0.0	0.0	9.87240291044065E-5	1.6539404996296242E-4	9.321930517978772E-5	1.3608075071057187E-5	2.5162837142017583E-5	0.0	1.456087913563669E-5	9.751084679573833E-5	1.9051335048291223E-4	0.0012101465083981437	0.001079037581270491	0.0028252054329085483	0.0016411683605721157	0.8951433522876261	0.007101102965313783	0.0	8.770491391192965E-4	1.9887922416099602E-5	0.0	3.621781387320649E-4	9.08421822946441E-4	3.330581130045466E-4	0.0	0.0014826321748322253	2.8301148334887455E-4	9.623521831590885E-5	0.003569036138427075	7.619676846962331E-4	0.0015222155527572505	5.244440205918125E-4	1.698820523041987E-4	0.00220978057633824	1.0385778988108904E-4	0.0011454506762845862	3.1845237933539084E-4	0.058905595834671816	1.505259509843764E-4	6.205450191445956E-4	5.121419383982545E-5	3.468827706789724E-5	1.670624840302077E-5	6.3794555384211346E-6	1.4285079715350587E-5	3.186006375948246E-5	1.2566428274158055E-4	3.3493771357483644E-5	2.033965056731552E-5	4.7090278042225404E-5	3.382533561154837E-5	2.631109872840156E-5	3.488679734361185E-4	3.264204904601244E-6	0.0	0.0	0.0	0.0	1.0549093808353318E-4	7.920630162223706E-5	1.3786513167344776E-4	0.0010950649791965522
55	3.123733497382938E-5	0.001010806875323498	0.001508187720847901	0.0016834609228529409	9.494243083052767E-4	1.017778246136433E-4	2.7428738110630473E-4	3.088426696887109E-4	1.1855816577274252E-4	1.6065753911742817E-4	2.9141091813062034E-4	1.1031739666844104E-4	1.635976039841429E-4	4.7935026219565E-5	4.463438432664735E-5	7.002867992114352E-5	8.05056078180642E-5	2.0001423406335693E-4	1.4420516375114996E-4	1.4414484806021572E-4	2.0404401488962343E-4	9.404986521412662E-5	8.525646639724663E-5	2.5431503246299493E-4	8.440434239908298E-4	9.454906456023905E-5	1.1348865792078804E-4	1.75950084453241E-4	3.50836986755493E-4	0.0012917526719957353	0.001462526558182561	3.035773078704649E-4	1.8448753149828876E-4	1.3603418731602903E-4	3.260665030535549E-5	9.986386151808909E-5	4.9556413148836036E-5	1.035901577843847E-4	3.248183716324105E-5	5.5092576913963305E-5	1.8585243283087425E-4	2.580667411154747E-4	5.598765955659766E-5	2.1372494216377324E-5	4.663368537287336E-5	3.351954690616015E-5	3.3702369341655414E-5	1.1515714492089818E-4	1.2106767465976143E-4	9.107004813443623E-4	6.861628419072177E-4	0.0015865161762867082	0.0013284504860197942	0.0047195138572473086	0.8863766020278214	1.0430597547122586E-4	0.001927449313008321	1.39624333844846E-4	1.3455628381921874E-5	9.259499421775124E-4	0.0016620484919956813	7.569137071020987E-4	1.338366746547341E-6	6.267135191582184E-4	2.0129470775758415E-4	2.5880207882320375E-4	0.007366895632398493	0.0022570316419157697	3.505171120288895E-4	0.0	2.7604952442213255E-5	5.524442670605257E-4	3.0393862708571876E-4	9.693982157934602E-5	2.6972570421565563E-4	0.06984865831947808	8.397890755615774E-5	6.41289112188572E-4	2.6492161006836474E-4	9.184894737253919E-5	1.1793013179838497E-4	9.25570830437749E-5	5.703359533264227E-5	7.193639602520174E-5	1.6759994259475991E-4	2.417127212059648E-5	1.5199782884223556E-5	6.846102433273088E-5	6.298823120475501E-5	5.964691595933472E-5	1.596390558927341E-4	4.182671579943807E-5	1.1015304366546735E-5	2.7698414922334556E-5	2.9104795988924823E-5	0.0	1.159928295451542E-4	2.3598995337843088E-5	3.5057159146721924E-5	1.5340805841161325E-4
56	9.804017761283727E-6	4.07169938961071E-4	0.002773994995288026	3.477039217701673E-4	6.73849621460571E-4	5.559875254140522E-5	0.0010749231003946255	1.4522664023308737E-4	4.038355926922685E-5	4.706971752442499E-5	6.297197216347616E-5	1.8467037789566467E-5	3.540168146048762E-5	1.0584604809654553E-5	4.785816064631404E-6	3.4681023445479874E-5	2.2149439096370542E-5	1.2383000400544277E-4	6.179577399962935E-5	4.7401065562522705E-5	6.916203008644858E-5	3.695376714631041E-5	2.1414318432594094E-5	6.848929706268723E-5	3.865351657468608E-4	5.690179872616016E-5	0.0	7.60314368700978E-5	5.827590173867839E-5	9.566180348941273E-4	5.303069986701212E-4	6.812736805420618E-5	6.954026505680275E-5	5.156996202741052E-5	1.64786844708287E-5	2.579905699821434E-5	2.668800245588088E-5	4.483485636685601E-5	1.4819255102204197E-5	2.098175120566435E-5	7.54029570606847E-5	6.73060777836E-5	4.095235518418497E-5	2.1651183657941113E-5	2.5823644409133744E-5	4.589827774955256E-6	8.212085544337885E-6	3.231512800875738E-5	3.684632746668588E-5	3.7504796821131124E-4	2.532832576299203E-4	6.073373833486965E-4	9.526475880705877E-4	1.0887224903084199E-4	8.079361515584722E-5	0.9150065137158733	7.251951521863474E-4	0.0011890720297483752	1.4224671948942462E-4	7.385362617127572E-4	3.856706512141913E-5	7.380187930200219E-5	0.0016933396631461078	1.567364149909918E-4	6.393391945968014E-4	4.062788249359281E-5	3.86875518396158E-6	4.254211339047561E-4	6.078998594372939E-6	2.666688443462093E-4	5.013295885660684E-4	0.002317905975549213	2.5825403406115523E-4	1.720713748249287E-4	0.062383349569973	4.796027584164428E-4	6.027777974425541E-5	1.796252093534799E-4	6.194459776333658E-5	3.9976036293582693E-5	4.361730151500307E-5	3.6429306402948186E-5	3.41617305893275E-5	2.276631522851408E-5	5.4973775432979116E-5	2.1184210143298398E-5	7.400646497652469E-6	3.485632326023715E-5	1.9180624230317636E-5	1.7951247359052683E-5	8.748131492407458E-5	2.4809563200751565E-5	6.0143933655822275E-6	1.218807458116998E-5	2.5223460234333044E-5	1.0141952271719991E-5	1.5649219276059096E-4	1.5097803291978904E-4	2.9210469821524225E-4	5.329191858081206E-5
57	7.89235667014365E-5	6.28836007987458E-4	0.009166778207439821	0.003410781777512172	0.0018153716627501734	2.706334308952252E-4	0.0023991938684003846	7.68598220127294E-4	2.224825924404339E-4	2.1421339691700018E-4	4.801738176531834E-4	2.5489622695428664E-4	2.1759809175954015E-4	1.2539946013108904E-4	9.945135403578128E-5	1.267429282852502E-4	2.938173293360158E-4	3.121319061018336E-4	1.8931670136576833E-4	3.07182205636514E-4	2.73757288109399E-4	1.644630628049139E-4	1.7141563386480245E-4	3.6451074490745437E-4	7.802222233331909E-4	1.965689294363053E-4	1.506774178798689E-4	3.21409272125695E-4	5.360510731766985E-4	0.0011943688108322472	0.0010205738309102918	4.0873043766880544E-4	2.7405635455177483E-4	2.460015326397828E-4	5.558824067629329E-5	1.5330552108682328E-4	9.169936725635702E-5	2.4214934890317647E-4	3.9999645879858576E-5	8.991125057287507E-5	3.325232156541517E-4	2.667478789326068E-4	1.0029162195087092E-4	6.182507441966337E-5	1.0865126060215323E-4	5.538960451454069E-5	6.301746722846109E-5	1.5787431551961032E-4	1.6339246520127398E-4	6.601065190066711E-4	5.252310609168287E-4	0.0012719661197125207	0.0017594483175790568	4.2628847933536267E-4	0.0013936785328974293	4.460778961515282E-4	0.8843383467895074	0.007414279846402442	0.001376814962686412	7.107691489711649E-4	3.161049716544127E-4	4.853361956569928E-4	0.001856573561009994	8.946072064822211E-5	1.232366815711873E-4	9.617835033594606E-5	3.805720526097187E-4	3.377855954884358E-4	4.0774359009053774E-5	0.0	4.407261853397669E-4	3.081746273221407E-5	4.382401872924985E-4	7.667590676430703E-5	0.06162262493542654	3.0087390211782326E-4	1.1095667950664911E-4	7.356650635173131E-4	4.504149616061665E-4	1.6382114425017702E-4	1.870920125051426E-4	1.9522839736752222E-4	7.966263030943566E-5	1.493119882503691E-4	2.507419946921487E-4	2.8708150765388526E-5	1.773669332728677E-5	1.3489556551263954E-4	7.279431414756398E-5	7.572942836698508E-5	2.169114256015937E-4	6.696393511832249E-5	1.671409665968132E-5	0.0	6.132325415648227E-5	0.0	1.3103228146767778E-4	3.4027481112975574E-5	1.4478994258501938E-5	3.791051236053087E-4
58	2.392216455153014E-6	3.824647218980287E-5	0.004165964262070859	0.0020383582132279107	1.8992022077430262E-4	3.0833350508354404E-5	3.276575891355417E-4	8.09888761417312E-5	3.377949747030416E-5	3.3917462150470895E-5	1.347723789418626E-4	9.784676946322482E-5	2.7452251628637723E-5	3.292148294080448E-5	2.1918845932413398E-5	1.1403454570647902E-5	4.605412132089215E-5	1.0391794818300966E-4	4.65095610882878E-5	5.9519734905749534E-5	6.105575110833086E-5	5.466283967970149E-5	4.0413378885116356E-5	3.7559927490986036E-5	6.734514301903383E-5	3.9512069031883004E-5	3.3142688338438585E-5	7.121159148644512E-5	4.571943641576524E-5	1.634895640174264E-4	9.112368322853695E-5	5.757408933044243E-5	5.2790499945039395E-5	6.834659749294469E-5	1.7934871770535685E-5	3.9705279513245726E-5	1.066240863918266E-5	6.866754692576006E-5	4.323728615383828E-6	2.7293765998543364E-5	4.2300935408051586E-5	2.437444596383406E-5	2.1780066790395356E-5	1.42571098665752E-5	2.895334500901268E-5	5.205836680447206E-6	1.6620597638096096E-5	2.7769214878181723E-5	4.304160604876787E-5	6.858250487980234E-5	6.127410669233938E-5	1.570924753728294E-4	2.1345160680573478E-4	3.1581321471630413E-6	5.42845825022134E-5	4.1871192224449485E-4	0.004310336880559366	0.8466633170761544	0.07510219718186294	6.711801679443886E-4	5.3131372210900444E-5	1.974972382791698E-4	0.0015898115829029724	1.0069907255949683E-5	7.189079131388257E-5	3.1106163247346353E-4	0.0017715097823013636	2.4271822094348633E-4	8.597877176972079E-5	0.0	4.5481913393497923E-4	1.8293085120362764E-5	3.9956551722716957E-4	8.575539720339135E-5	0.05731090927109007	2.4559746597201305E-4	5.818152423700008E-6	6.403789739340812E-5	3.535147203981775E-5	3.4377864630960924E-5	6.0105732950727734E-5	4.802584732084588E-5	1.6815542579527044E-5	2.520379825519893E-5	2.434995154761043E-5	0.0	0.0	2.2777860730205763E-5	1.858132102147037E-5	2.555793101903552E-5	2.10877414939203E-5	1.207332288133957E-5	2.810120550791512E-6	1.5738553591483355E-5	1.7981828293652744E-5	0.0	1.089075152369764E-4	7.806451548603606E-6	9.016994099836718E-6	5.0165564910694935E-5
59	0.0	5.95182085555441E-5	0.006543368839370308	0.00351657747085685	4.0182316645766806E-4	8.528936041737681E-5	6.146870295715976E-4	1.5725803755187555E-4	1.2698440480097005E-4	1.9964223164341385E-4	2.9078745999436446E-4	2.2449619263184816E-4	1.0122858910128423E-4	1.3107276942492921E-4	6.77563292406564E-5	4.340504842846181E-5	2.0242546384013262E-4	2.4574850848188367E-4	8.835239761597221E-5	1.4520303862872833E-4	2.0330430919984803E-4	1.7220354001380028E-4	9.584642847417453E-5	1.184223171520742E-4	2.0969030948726587E-4	1.2024519316630291E-4	0.0	2.572175538107965E-4	1.9894423601269064E-4	4.847802718837108E-4	2.980271106796233E-4	1.2132970188485776E-4	1.675648503687798E-4	1.4430703730135966E-4	3.722178667487827E-5	8.803724000233632E-5	3.046490589663896E-5	7.121963007106693E-5	4.956223335988494E-6	9.093580139610251E-5	6.260009610629434E-5	1.0032231798809642E-4	9.702012911470352E-5	1.7547678793531857E-5	7.593719159694632E-5	3.655235096123714E-5	3.291188284938219E-5	6.598965646725147E-5	8.483824560119187E-5	1.820617831194248E-4	1.591281635223422E-4	3.263156923888329E-4	3.028195505225611E-4	2.3569476171470195E-5	9.049230005769325E-5	6.381460839999188E-4	0.008144632587588227	0.7224359153678637	0.16223210198215085	7.886667603509496E-4	6.588710400545201E-5	3.3849705342074867E-4	0.0021935462284262386	4.8575634421086976E-5	1.3164470451400024E-4	5.739271048198539E-4	0.0022067640823423425	4.00558996964002E-4	1.506239533495955E-4	0.0	5.918297363780993E-4	5.1043366092263694E-5	3.5909100084199024E-4	1.3091774953812656E-4	0.07836431520565088	3.5643388213442553E-4	4.211691217390206E-6	2.3401393463108938E-4	2.0179329085601502E-4	1.4983434789513176E-4	1.6974740268384228E-4	1.6965922810363514E-4	9.24173192231544E-5	1.44760674555709E-4	4.4730591187270925E-5	0.0	0.0	1.1330358517214191E-4	7.588988195666249E-5	4.108246026702284E-5	6.449307542594412E-5	4.474785497851302E-5	0.0	1.5982727948021707E-5	1.719052231367245E-5	0.0	2.2497015897200538E-4	2.574975866267409E-5	2.3588475251060973E-5	1.2026492515900003E-4
60	0.0	1.910457125705112E-4	0.0012946055489990776	3.190165718527092E-4	5.3464070300606E-4	4.093142505776679E-5	7.961479166869303E-4	9.517820895181481E-5	1.943558101106735E-5	2.6925553583185264E-5	4.220413608431033E-5	1.004647979535831E-5	9.837123423072602E-6	0.0	0.0	5.211695998188914E-6	4.3880326343317334E-6	5.118391599964221E-5	2.2559858882701616E-5	2.193202364727119E-5	5.573736313392014E-5	6.643608286869143E-6	1.0291127323270601E-5	5.47145154965404E-5	2.628211983194797E-4	3.6955872321272915E-5	4.478711153940373E-5	5.516629867386287E-5	7.211843143507433E-5	5.769942375400198E-4	4.432374796999593E-4	5.6243335094645876E-5	1.9199068014002474E-5	9.62184648473159E-6	5.064088846059171E-6	1.4528503074059345E-5	1.4270375944637527E-6	2.7945976247408262E-5	0.0	1.4626635075989122E-5	3.6452321833232525E-5	5.748241829929992E-5	1.7933461432708245E-5	6.5525143703200274E-6	4.7878934136339305E-6	0.0	1.9782648966619566E-6	1.8293358596106215E-5	3.331337152477526E-5	2.9857776728464013E-4	1.8267707952850313E-4	4.538088968426255E-4	0.001003728065373014	1.8847899060473415E-4	7.487969829991256E-4	6.502906564492577E-4	8.902648122696333E-4	0.0014182836377432894	1.721541105983949E-4	0.920980200956062	0.0013646507068510506	4.6522271973541504E-4	1.1643691271477726E-5	1.5386695612897868E-4	2.5051666976570595E-4	5.501439216853777E-5	0.001224490433438758	6.443341206898756E-4	1.801035058311531E-5	8.98100828670302E-5	5.292004773040137E-4	6.179611370610651E-4	1.860284434648393E-4	1.5219633133844489E-4	4.560817592437517E-4	0.06052801123480427	2.1073846086128798E-5	1.535940878544809E-4	3.334259041349524E-5	1.9795284137214102E-5	1.7872798739415586E-5	1.4114635613044237E-5	8.553259885454102E-6	1.8347594635188907E-5	2.4608867827978396E-5	0.0	0.0	1.626488275498376E-5	1.2818064232583279E-5	6.043677932359708E-6	5.35049767449706E-5	0.0	0.0	0.0	0.0	0.0	1.1372099730720396E-4	7.537241255609761E-5	1.9359163255124767E-4	5.287110150471544E-5
61	0.0	8.638977903767912E-4	4.774587438155462E-4	4.899207924001005E-4	2.9796439330538783E-4	9.396717620749841E-5	2.7925138185770735E-4	2.3881113344837628E-4	7.419386101580817E-5	8.840630249691293E-5	1.46822135436399E-4	1.1201502723746978E-4	1.216449588021805E-4	4.4665240710757885E-5	3.924044602512241E-5	7.590842014207183E-5	1.114502666444446E-4	9.862720617093215E-5	8.372852600722374E-5	1.1040422821647211E-4	1.2175754948208567E-4	8.108504455283302E-5	7.67469536650739E-5	9.044654935238653E-5	1.742724735697176E-4	6.914246812157104E-5	0.0	8.157640183072589E-5	9.390383517523169E-5	1.8810525886027454E-4	2.2744974751554394E-4	9.143383661146339E-5	1.2326431905234524E-4	9.153659660439223E-5	4.195152342021167E-5	4.580903589803007E-5	4.567726604795914E-5	8.222743060121313E-5	3.4419185531651786E-5	0.0	7.20187058692498E-5	4.195981144222929E-5	3.796481530906729E-5	2.714548761361268E-5	5.846443483985839E-5	2.2216343564853042E-5	4.1793571730996176E-5	2.4409580533468004E-5	6.62513260224544E-5	1.1460469913177301E-4	1.0308230832514734E-4	2.9076292627255125E-4	1.9533021400682573E-4	7.464197102691706E-4	0.002082519003472125	5.46399317163239E-5	5.730827885130996E-4	1.2012706166904961E-4	1.6315312419008102E-5	0.0020377867736530997	0.9662607273823056	0.0018914658921415663	0.0015284088951682518	0.005914175699232817	8.473520872684552E-4	0.0044882831109421826	1.2856614804174134E-4	7.021243396645469E-4	9.423866932318088E-4	1.065008655368224E-4	5.52805344194866E-4	2.2770182055468158E-5	3.498470957950214E-4	3.0141375685590726E-4	2.2123731903504778E-4	6.192834789885093E-4	7.235175064383069E-5	1.387657658365169E-4	7.3524675699825E-5	6.627166854309941E-5	1.057795440177981E-4	8.934602352711685E-5	3.7944541816823213E-5	4.917715983503358E-5	5.59793121374775E-5	8.127077518514899E-4	2.7740640458134397E-4	5.12315609422076E-5	1.5378394499158703E-5	2.066380746647384E-5	7.341254522250836E-5	5.417541590088639E-5	0.0	0.0	0.0	0.0	1.8399525584197765E-4	6.993286897419126E-5	4.0206181874631353E-4	1.3646713087335011E-4
62	6.808141665864961E-5	5.198629911915112E-4	2.3639921947009516E-4	3.450140412031248E-4	1.3986582184530603E-4	6.874287603838578E-5	2.3938896377334896E-4	1.552710367761624E-4	8.723459337905352E-5	1.1653742144598511E-4	2.249139652070373E-4	1.4856410550574803E-4	1.2219539597415962E-4	6.335782912465477E-5	4.985990520822936E-5	6.982241684527978E-5	1.0574431729095288E-4	1.87141731358808E-4	9.667180370193605E-5	1.0929442627779323E-4	1.4104531171829087E-4	1.237423648451598E-4	6.898346191294279E-5	9.709999748254341E-5	1.262948916527413E-4	6.493845945910575E-5	6.671893681919251E-5	1.3333991667714593E-4	1.0347101949634764E-4	1.6419371519462111E-4	1.6546948801296154E-4	8.616660909637943E-5	1.0220079381065579E-4	1.3295844704881618E-4	2.975777756775718E-5	6.627482520519448E-5	5.944332900260488E-5	9.521156677945583E-5	3.586746963158799E-5	3.620536191425551E-5	5.452380210729039E-5	5.939087168445951E-5	6.82966574700912E-5	2.545970084204397E-5	3.752142536491037E-5	3.9299594459743E-5	2.7711496127218738E-5	3.9625192864543015E-5	5.096103670389258E-5	8.941995010336077E-5	8.098652199367676E-5	1.9227400814725255E-4	1.3259584348329924E-4	1.9629310222512756E-4	5.648410493889018E-4	1.0177238122293621E-4	4.93481254268587E-4	4.2036725018472796E-4	5.357634023358852E-5	3.5823595547385026E-4	0.0010856990931976229	0.9796529372385826	6.595430917125195E-4	0.0022875735748024103	7.392183685282998E-4	0.0010887792061440506	7.987100391352106E-4	7.299451297168225E-4	7.186493039408533E-4	9.841299246696697E-5	2.839608375987046E-4	3.680871666885307E-5	1.8265975429004153E-4	1.7481941905138324E-4	2.721188294636767E-4	3.524866035500257E-4	6.409549711727183E-5	1.4873243630345837E-4	1.0814215867114802E-4	8.290051659226373E-5	1.4024875226092574E-4	1.2109454589891157E-4	4.999183223710261E-5	5.660820848102723E-5	6.654402222859251E-5	2.920610701684182E-4	1.1700082352890322E-4	5.0914824871285325E-5	3.8925777859362464E-5	4.59270687727292E-5	1.3814772058759765E-4	1.0932489347164792E-4	1.628021612387586E-5	2.7252918126994065E-5	5.6999441430434755E-5	0.0	4.477719686609491E-4	3.9821700282430337E-4	1.350684731469443E-5	1.070078016646969E-4
63	3.148492518925662E-5	6.914076040612013E-4	0.0015339361465610728	0.0026814670551556655	3.653686761681321E-4	7.253955307170283E-5	6.778565254996755E-4	4.231627863172467E-4	7.65441280554136E-5	1.0596665877971629E-4	1.7694263531990278E-4	6.894697076157369E-5	1.6746318930922996E-4	2.23322716070392E-5	2.8993127785236685E-5	5.679642325868337E-5	9.629859546041246E-5	8.990595309616421E-5	8.923157949003688E-5	1.289467610567249E-4	1.2700144777724856E-4	7.504297954473748E-5	5.454323533019876E-5	9.423361122330437E-5	1.169916500170368E-4	4.098433779625752E-5	6.077428373410789E-5	1.2320677708260537E-4	8.511486162904174E-5	2.6552639551079494E-4	2.0406261280619094E-4	6.297090201705601E-5	8.576663277562589E-5	1.1631765473061169E-4	1.7321562707804847E-5	6.0672991415245355E-5	6.104560408481537E-5	9.687916355231651E-5	2.4743131894406512E-5	2.3528189112874495E-5	9.995804064750853E-5	4.9247610329711817E-5	2.9927374539901412E-5	3.234790618573335E-5	5.979570677973487E-5	3.404008008856603E-5	4.8776064782059005E-5	3.086469437200767E-5	5.260120877115371E-5	1.7496457911669207E-4	1.4185368011236055E-4	2.980530933247008E-4	1.4569616084860213E-4	0.0	1.870745639587404E-5	0.0023622832013727117	0.003474388239506855	0.0054997667045652955	6.511549864470516E-4	3.254213515023875E-5	0.0015818210258320808	0.0010954911880013945	0.9569197274672989	0.004800411014945012	5.229186377392043E-4	0.0013248554625474697	1.4272737246296167E-5	2.525166674472007E-4	3.067122004940063E-4	1.7109656588968215E-4	0.0017667204878356062	1.967196924183949E-5	0.0010954761356187582	3.6773474544183655E-4	0.001759712990462528	1.7106250566524464E-5	9.938595120720146E-5	1.522809240511559E-4	1.462082004712226E-4	4.418060282042156E-5	8.912951437770863E-5	1.0575348050314922E-4	3.647126298341355E-5	4.538603015876141E-5	8.331021762352948E-5	0.002427479088493289	7.477889901128274E-4	5.4149608066681445E-5	2.5499283523193636E-5	1.9887824219001404E-5	5.9531946277073683E-5	2.7468345761058387E-5	6.510416739498399E-6	1.4483444984801514E-5	3.2140813263191756E-5	0.0	2.2253396676349062E-4	1.9093910284028395E-4	4.900749121725349E-4	2.4387201189526105E-4
